	Sample	read_id	Sample_id	Site	Region	Flow	Ind	Duplicate	seqid
1079	R07B-2-Ta	R07B-2-Ta_LpxA_CC_49	A17	R07B	MEF	B	R07B-2	n	FLD0052
1080	R07B-2-Ta	R07B-2-Ta_LpxA_CC_50	A17	R07B	MEF	B	R07B-2	n	FLD0052
1081	R07B-2-Ta	R07B-2-Ta_LpxA_CT_0	A17	R07B	MEF	B	R07B-2	n	FLD0052
1082	R07B-2-Ta	R07B-2-Ta_LpxA_CT_1	A17	R07B	MEF	B	R07B-2	n	FLD0052
1083	R07B-2-Ta	R07B-2-Ta_LpxA_CT_2	A17	R07B	MEF	B	R07B-2	n	FLD0052
1084	R07B-2-Ta	R07B-2-Ta_LpxA_CT_3	A17	R07B	MEF	B	R07B-2	n	FLD0052
1085	R07B-2-Ta	R07B-2-Ta_LpxA_CT_4	A17	R07B	MEF	B	R07B-2	n	FLD0052
1086	R07B-2-Ta	R07B-2-Ta_LpxA_CT_5	A17	R07B	MEF	B	R07B-2	n	FLD0052
1087	R07B-2-Ta	R07B-2-Ta_LpxA_CT_6	A17	R07B	MEF	B	R07B-2	n	FLD0052
1088	R07B-2-Ta	R07B-2-Ta_LpxA_CT_7	A17	R07B	MEF	B	R07B-2	n	FLD0052
1089	R07B-2-Ta	R07B-2-Ta_LpxA_CT_8	A17	R07B	MEF	B	R07B-2	n	FLD0052
1090	R07B-2-Ta	R07B-2-Ta_LpxA_CT_9	A17	R07B	MEF	B	R07B-2	n	FLD0052
1091	R07B-2-Ta	R07B-2-Ta_LpxA_CT_10	A17	R07B	MEF	B	R07B-2	n	FLD0052
1092	R07B-2-Ta	R07B-2-Ta_LpxA_CT_11	A17	R07B	MEF	B	R07B-2	n	FLD0052
1093	R07B-2-Ta	R07B-2-Ta_LpxA_CT_12	A17	R07B	MEF	B	R07B-2	n	FLD0052
1094	R07B-2-Ta	R07B-2-Ta_LpxA_CT_13	A17	R07B	MEF	B	R07B-2	n	FLD0052
1095	R07B-2-Ta	R07B-2-Ta_LpxA_CT_14	A17	R07B	MEF	B	R07B-2	n	FLD0052
1096	R07B-2-Ta	R07B-2-Ta_LpxA_CT_15	A17	R07B	MEF	B	R07B-2	n	FLD0052
1097	R07B-2-Ta	R07B-2-Ta_LpxA_CT_16	A17	R07B	MEF	B	R07B-2	n	FLD0052
1098	R07B-2-Ta	R07B-2-Ta_LpxA_CT_17	A17	R07B	MEF	B	R07B-2	n	FLD0052
1099	R07B-2-Ta	R07B-2-Ta_LpxA_CT_18	A17	R07B	MEF	B	R07B-2	n	FLD0052
1100	R07B-2-Ta	R07B-2-Ta_LpxA_CT_19	A17	R07B	MEF	B	R07B-2	n	FLD0052
1101	R07B-2-Ta	R07B-2-Ta_LpxA_CT_20	A17	R07B	MEF	B	R07B-2	n	FLD0052
1102	R07B-2-Ta	R07B-2-Ta_LpxA_CT_21	A17	R07B	MEF	B	R07B-2	n	FLD0052
1103	R07B-2-Ta	R07B-2-Ta_LpxA_CT_22	A17	R07B	MEF	B	R07B-2	n	FLD0052
1104	R07B-2-Ta	R07B-2-Ta_LpxA_CT_23	A17	R07B	MEF	B	R07B-2	n	FLD0052
1105	R07B-2-Ta	R07B-2-Ta_LpxA_CT_24	A17	R07B	MEF	B	R07B-2	n	FLD0052
1106	R07B-2-Ta	R07B-2-Ta_LpxA_CT_25	A17	R07B	MEF	B	R07B-2	n	FLD0052
1107	R07B-2-Ta	R07B-2-Ta_LpxA_CT_26	A17	R07B	MEF	B	R07B-2	n	FLD0052
1108	R07B-2-Ta	R07B-2-Ta_LpxA_CT_27	A17	R07B	MEF	B	R07B-2	n	FLD0052
1109	R07B-2-Ta	R07B-2-Ta_LpxA_CT_28	A17	R07B	MEF	B	R07B-2	n	FLD0052
1110	R07B-2-Ta	R07B-2-Ta_LpxA_CT_29	A17	R07B	MEF	B	R07B-2	n	FLD0052
1111	R07B-2-Ta	R07B-2-Ta_LpxA_CT_30	A17	R07B	MEF	B	R07B-2	n	FLD0052
1112	R07B-2-Ta	R07B-2-Ta_LpxA_CT_31	A17	R07B	MEF	B	R07B-2	n	FLD0052
1113	R07B-2-Ta	R07B-2-Ta_LpxA_CT_32	A17	R07B	MEF	B	R07B-2	n	FLD0052
1114	R07B-2-Ta	R07B-2-Ta_LpxA_CT_33	A17	R07B	MEF	B	R07B-2	n	FLD0052
1115	R07B-2-Ta	R07B-2-Ta_LpxA_CT_34	A17	R07B	MEF	B	R07B-2	n	FLD0052
1116	R07B-2-Ta	R07B-2-Ta_LpxA_CT_35	A17	R07B	MEF	B	R07B-2	n	FLD0052
1117	R07B-2-Ta	R07B-2-Ta_LpxA_CT_36	A17	R07B	MEF	B	R07B-2	n	FLD0052
1118	R07B-2-Ta	R07B-2-Ta_LpxA_CT_37	A17	R07B	MEF	B	R07B-2	n	FLD0052
1119	R07B-2-Ta	R07B-2-Ta_LpxA_CT_38	A17	R07B	MEF	B	R07B-2	n	FLD0052
1120	R07B-2-Ta	R07B-2-Ta_LpxA_CT_39	A17	R07B	MEF	B	R07B-2	n	FLD0052
1121	R07B-2-Ta	R07B-2-Ta_LpxA_CT_40	A17	R07B	MEF	B	R07B-2	n	FLD0052
1122	R07B-2-Ta	R07B-2-Ta_LpxA_CT_41	A17	R07B	MEF	B	R07B-2	n	FLD0052
1123	R07B-2-Ta	R07B-2-Ta_LpxA_CT_42	A17	R07B	MEF	B	R07B-2	n	FLD0052
1124	R07B-2-Ta	R07B-2-Ta_LpxA_CT_43	A17	R07B	MEF	B	R07B-2	n	FLD0052
1125	R07B-2-Ta	R07B-2-Ta_LpxA_CT_44	A17	R07B	MEF	B	R07B-2	n	FLD0052
1126	R07B-2-Ta	R07B-2-Ta_LpxA_CT_45	A17	R07B	MEF	B	R07B-2	n	FLD0052
1127	R07B-2-Ta	R07B-2-Ta_LpxA_CT_46	A17	R07B	MEF	B	R07B-2	n	FLD0052
1128	R07B-2-Ta	R07B-2-Ta_LpxA_CT_47	A17	R07B	MEF	B	R07B-2	n	FLD0052
1129	R07B-2-Ta	R07B-2-Ta_LpxA_CT_48	A17	R07B	MEF	B	R07B-2	n	FLD0052
1130	R07B-2-Ta	R07B-2-Ta_LpxA_CT_49	A17	R07B	MEF	B	R07B-2	n	FLD0052
1131	R07B-2-Ta	R07B-2-Ta_LpxA_CT_50	A17	R07B	MEF	B	R07B-2	n	FLD0052
1132	R07B-2-Ta	R07B-2-Ta_LpxA_CT_51	A17	R07B	MEF	B	R07B-2	n	FLD0052
1133	R07B-2-Ta	R07B-2-Ta_LpxA_CT_52	A17	R07B	MEF	B	R07B-2	n	FLD0052
1134	R07B-2-Ta	R07B-2-Ta_LpxA_CT_53	A17	R07B	MEF	B	R07B-2	n	FLD0052
1135	R07B-2-Ta	R07B-2-Ta_LpxA_CT_54	A17	R07B	MEF	B	R07B-2	n	FLD0052
1136	R07B-2-Ta	R07B-2-Ta_LpxA_CT_55	A17	R07B	MEF	B	R07B-2	n	FLD0052
1137	R07B-2-Ta	R07B-2-Ta_LpxA_CT_56	A17	R07B	MEF	B	R07B-2	n	FLD0052
1138	R07B-2-Ta	R07B-2-Ta_LpxA_CT_57	A17	R07B	MEF	B	R07B-2	n	FLD0052
1139	R07B-2-Ta	R07B-2-Ta_LpxA_CT_58	A17	R07B	MEF	B	R07B-2	n	FLD0052
1140	R07B-2-Ta	R07B-2-Ta_LpxA_CT_59	A17	R07B	MEF	B	R07B-2	n	FLD0052
1141	R07B-2-Ta	R07B-2-Ta_LpxA_CT_60	A17	R07B	MEF	B	R07B-2	n	FLD0052
1142	R07B-2-Ta	R07B-2-Ta_LpxA_CT_61	A17	R07B	MEF	B	R07B-2	n	FLD0052
1143	R07B-2-Ta	R07B-2-Ta_LpxA_CT_62	A17	R07B	MEF	B	R07B-2	n	FLD0052
1144	R07B-2-Ta	R07B-2-Ta_LpxA_CT_63	A17	R07B	MEF	B	R07B-2	n	FLD0052
1145	R07B-2-Ta	R07B-2-Ta_LpxA_CT_64	A17	R07B	MEF	B	R07B-2	n	FLD0052
1146	R07B-2-Ta	R07B-2-Ta_LpxA_CT_65	A17	R07B	MEF	B	R07B-2	n	FLD0052
1147	R07B-2-Ta	R07B-2-Ta_LpxA_CT_66	A17	R07B	MEF	B	R07B-2	n	FLD0052
1148	R07B-2-Ta	R07B-2-Ta_LpxA_CT_67	A17	R07B	MEF	B	R07B-2	n	FLD0052
1149	R07B-2-Ta	R07B-2-Ta_LpxA_CT_68	A17	R07B	MEF	B	R07B-2	n	FLD0052
1150	R07B-2-Ta	R07B-2-Ta_LpxA_CT_69	A17	R07B	MEF	B	R07B-2	n	FLD0052
1151	R07B-2-Ta	R07B-2-Ta_LpxA_CT_70	A17	R07B	MEF	B	R07B-2	n	FLD0052
1152	R07B-2-Ta	R07B-2-Ta_LpxA_CT_71	A17	R07B	MEF	B	R07B-2	n	FLD0052
1153	R07B-2-Ta	R07B-2-Ta_LpxA_CT_72	A17	R07B	MEF	B	R07B-2	n	FLD0052
1154	R07B-2-Ta	R07B-2-Ta_LpxA_CT_73	A17	R07B	MEF	B	R07B-2	n	FLD0052
1155	R07B-2-Ta	R07B-2-Ta_LpxA_CT_74	A17	R07B	MEF	B	R07B-2	n	FLD0052
1156	R07B-2-Ta	R07B-2-Ta_LpxA_CT_75	A17	R07B	MEF	B	R07B-2	n	FLD0052
1157	R07B-2-Ta	R07B-2-Ta_LpxA_CT_76	A17	R07B	MEF	B	R07B-2	n	FLD0052
1158	R07B-2-Ta	R07B-2-Ta_LpxA_CT_77	A17	R07B	MEF	B	R07B-2	n	FLD0052
1159	R07B-2-Ta	R07B-2-Ta_LpxA_CT_78	A17	R07B	MEF	B	R07B-2	n	FLD0052
1160	R07B-2-Ta	R07B-2-Ta_LpxA_CT_79	A17	R07B	MEF	B	R07B-2	n	FLD0052
1161	R07B-2-Ta	R07B-2-Ta_LpxA_CT_80	A17	R07B	MEF	B	R07B-2	n	FLD0052
1162	R07B-2-Ta	R07B-2-Ta_LpxA_CT_81	A17	R07B	MEF	B	R07B-2	n	FLD0052
1163	R07B-2-Ta	R07B-2-Ta_LpxA_CT_82	A17	R07B	MEF	B	R07B-2	n	FLD0052
1164	R07B-2-Ta	R07B-2-Ta_LpxA_CT_83	A17	R07B	MEF	B	R07B-2	n	FLD0052
1165	R07B-2-Ta	R07B-2-Ta_LpxA_CT_84	A17	R07B	MEF	B	R07B-2	n	FLD0052
1166	R07B-2-Ta	R07B-2-Ta_LpxA_CT_85	A17	R07B	MEF	B	R07B-2	n	FLD0052
1167	R07B-2-Ta	R07B-2-Ta_LpxA_CT_86	A17	R07B	MEF	B	R07B-2	n	FLD0052
1168	R07B-2-Ta	R07B-2-Ta_LpxA_CT_87	A17	R07B	MEF	B	R07B-2	n	FLD0052
1169	R07B-2-Ta	R07B-2-Ta_LpxA_CT_88	A17	R07B	MEF	B	R07B-2	n	FLD0052
1170	R07B-2-Ta	R07B-2-Ta_LpxA_CT_89	A17	R07B	MEF	B	R07B-2	n	FLD0052
1171	R07B-2-Ta	R07B-2-Ta_LpxA_CT_90	A17	R07B	MEF	B	R07B-2	n	FLD0052
1172	R07B-2-Ta	R07B-2-Ta_LpxA_CT_91	A17	R07B	MEF	B	R07B-2	n	FLD0052
1173	R07B-2-Ta	R07B-2-Ta_LpxA_CT_92	A17	R07B	MEF	B	R07B-2	n	FLD0052
1174	R07B-2-Ta	R07B-2-Ta_LpxA_CT_93	A17	R07B	MEF	B	R07B-2	n	FLD0052
1175	R07B-2-Ta	R07B-2-Ta_LpxA_CT_94	A17	R07B	MEF	B	R07B-2	n	FLD0052
1176	R07B-2-Ta	R07B-2-Ta_LpxA_CT_95	A17	R07B	MEF	B	R07B-2	n	FLD0052
1177	R07B-2-Ta	R07B-2-Ta_LpxA_CT_96	A17	R07B	MEF	B	R07B-2	n	FLD0052
1178	R07B-2-Ta	R07B-2-Ta_LpxA_CT_97	A17	R07B	MEF	B	R07B-2	n	FLD0052
1179	R07B-2-Ta	R07B-2-Ta_LpxA_CT_98	A17	R07B	MEF	B	R07B-2	n	FLD0052
1180	R07B-2-Ta	R07B-2-Ta_LpxA_CT_99	A17	R07B	MEF	B	R07B-2	n	FLD0052
1181	R07B-2-Ta	R07B-2-Ta_LpxA_CT_100	A17	R07B	MEF	B	R07B-2	n	FLD0052
1182	R07B-2-Ta	R07B-2-Ta_LpxA_CT_101	A17	R07B	MEF	B	R07B-2	n	FLD0052
1183	R07B-2-Ta	R07B-2-Ta_LpxA_CT_102	A17	R07B	MEF	B	R07B-2	n	FLD0052
1184	R07B-2-Ta	R07B-2-Ta_LpxA_CT_103	A17	R07B	MEF	B	R07B-2	n	FLD0052
1185	R07B-2-Ta	R07B-2-Ta_LpxA_CT_104	A17	R07B	MEF	B	R07B-2	n	FLD0052
1186	R07B-2-Ta	R07B-2-Ta_LpxA_CT_105	A17	R07B	MEF	B	R07B-2	n	FLD0052
1187	R07B-2-Ta	R07B-2-Ta_LpxA_CT_106	A17	R07B	MEF	B	R07B-2	n	FLD0052
1188	R07B-2-Ta	R07B-2-Ta_LpxA_CT_107	A17	R07B	MEF	B	R07B-2	n	FLD0052
1189	R07B-2-Ta	R07B-2-Ta_LpxA_CT_108	A17	R07B	MEF	B	R07B-2	n	FLD0052
1190	R07B-2-Ta	R07B-2-Ta_LpxA_CT_109	A17	R07B	MEF	B	R07B-2	n	FLD0052
1191	R07B-2-Ta	R07B-2-Ta_LpxA_CT_110	A17	R07B	MEF	B	R07B-2	n	FLD0052
1192	R07B-2-Ta	R07B-2-Ta_LpxA_CT_111	A17	R07B	MEF	B	R07B-2	n	FLD0052
1193	R07B-2-Ta	R07B-2-Ta_LpxA_CT_112	A17	R07B	MEF	B	R07B-2	n	FLD0052
1194	R07B-2-Ta	R07B-2-Ta_LpxA_CT_113	A17	R07B	MEF	B	R07B-2	n	FLD0052
1195	R07B-2-Ta	R07B-2-Ta_LpxA_CT_114	A17	R07B	MEF	B	R07B-2	n	FLD0052
1196	R07B-2-Ta	R07B-2-Ta_LpxA_CT_115	A17	R07B	MEF	B	R07B-2	n	FLD0052
1197	R07B-2-Ta	R07B-2-Ta_LpxA_CT_116	A17	R07B	MEF	B	R07B-2	n	FLD0052
1198	R07B-2-Ta	R07B-2-Ta_LpxA_CT_117	A17	R07B	MEF	B	R07B-2	n	FLD0052
1199	R07B-2-Ta	R07B-2-Ta_LpxA_CT_118	A17	R07B	MEF	B	R07B-2	n	FLD0052
1200	R07B-2-Ta	R07B-2-Ta_LpxA_CT_119	A17	R07B	MEF	B	R07B-2	n	FLD0052
1201	R07B-2-Ta	R07B-2-Ta_LpxA_CT_120	A17	R07B	MEF	B	R07B-2	n	FLD0052
1202	R07B-2-Ta	R07B-2-Ta_LpxA_CT_121	A17	R07B	MEF	B	R07B-2	n	FLD0052
1203	R07B-2-Ta	R07B-2-Ta_LpxA_CT_122	A17	R07B	MEF	B	R07B-2	n	FLD0052
1204	R07B-2-Ta	R07B-2-Ta_LpxA_CT_123	A17	R07B	MEF	B	R07B-2	n	FLD0052
1205	R07B-2-Ta	R07B-2-Ta_LpxA_CT_124	A17	R07B	MEF	B	R07B-2	n	FLD0052
1206	R07B-2-Ta	R07B-2-Ta_LpxA_CT_125	A17	R07B	MEF	B	R07B-2	n	FLD0052
1207	R07B-2-Ta	R07B-2-Ta_LpxA_CT_126	A17	R07B	MEF	B	R07B-2	n	FLD0052
1208	R07B-2-Ta	R07B-2-Ta_LpxA_CT_127	A17	R07B	MEF	B	R07B-2	n	FLD0052
1209	R07B-2-Ta	R07B-2-Ta_LpxA_CT_128	A17	R07B	MEF	B	R07B-2	n	FLD0052
1210	R07B-2-Ta	R07B-2-Ta_LpxA_CT_129	A17	R07B	MEF	B	R07B-2	n	FLD0052
1211	R07B-2-Ta	R07B-2-Ta_LpxA_CT_130	A17	R07B	MEF	B	R07B-2	n	FLD0052
1212	R07B-2-Ta	R07B-2-Ta_LpxA_CT_131	A17	R07B	MEF	B	R07B-2	n	FLD0052
1213	R07B-2-Ta	R07B-2-Ta_LpxA_CT_132	A17	R07B	MEF	B	R07B-2	n	FLD0052
1214	R07B-2-Ta	R07B-2-Ta_LpxA_CT_133	A17	R07B	MEF	B	R07B-2	n	FLD0052
1215	R07B-2-Ta	R07B-2-Ta_LpxA_CT_134	A17	R07B	MEF	B	R07B-2	n	FLD0052
1216	R07B-2-Ta	R07B-2-Ta_LpxA_CT_135	A17	R07B	MEF	B	R07B-2	n	FLD0052
1217	R07B-2-Ta	R07B-2-Ta_LpxA_CT_136	A17	R07B	MEF	B	R07B-2	n	FLD0052
1218	R07B-2-Ta	R07B-2-Ta_LpxA_CT_137	A17	R07B	MEF	B	R07B-2	n	FLD0052
1219	R07B-2-Ta	R07B-2-Ta_LpxA_CT_138	A17	R07B	MEF	B	R07B-2	n	FLD0052
1220	R07B-2-Ta	R07B-2-Ta_LpxA_CT_139	A17	R07B	MEF	B	R07B-2	n	FLD0052
1221	R07B-2-Ta	R07B-2-Ta_LpxA_CT_140	A17	R07B	MEF	B	R07B-2	n	FLD0052
1222	R07B-2-Ta	R07B-2-Ta_LpxA_CT_141	A17	R07B	MEF	B	R07B-2	n	FLD0052
1223	R07B-2-Ta	R07B-2-Ta_LpxA_CT_142	A17	R07B	MEF	B	R07B-2	n	FLD0052
1224	R07B-2-Ta	R07B-2-Ta_LpxA_CT_143	A17	R07B	MEF	B	R07B-2	n	FLD0052
1225	R07B-2-Ta	R07B-2-Ta_LpxA_CT_144	A17	R07B	MEF	B	R07B-2	n	FLD0052
1226	R07B-2-Ta	R07B-2-Ta_LpxA_CT_145	A17	R07B	MEF	B	R07B-2	n	FLD0052
1227	R07B-2-Ta	R07B-2-Ta_LpxA_CT_146	A17	R07B	MEF	B	R07B-2	n	FLD0052
1228	R07B-2-Ta	R07B-2-Ta_LpxA_CT_147	A17	R07B	MEF	B	R07B-2	n	FLD0052
1229	R07B-2-Ta	R07B-2-Ta_LpxA_CT_148	A17	R07B	MEF	B	R07B-2	n	FLD0052
1230	R07B-2-Ta	R07B-2-Ta_LpxA_CT_149	A17	R07B	MEF	B	R07B-2	n	FLD0052
1231	R07B-2-Ta	R07B-2-Ta_LpxA_CT_150	A17	R07B	MEF	B	R07B-2	n	FLD0052
1232	R07B-2-Ta	R07B-2-Ta_LpxA_CT_151	A17	R07B	MEF	B	R07B-2	n	FLD0052
1233	R07B-2-Ta	R07B-2-Ta_LpxA_CT_152	A17	R07B	MEF	B	R07B-2	n	FLD0052
1234	R07B-2-Ta	R07B-2-Ta_LpxA_CT_153	A17	R07B	MEF	B	R07B-2	n	FLD0052
1235	R07B-2-Ta	R07B-2-Ta_LpxA_CT_154	A17	R07B	MEF	B	R07B-2	n	FLD0052
1236	R07B-2-Ta	R07B-2-Ta_LpxA_CT_155	A17	R07B	MEF	B	R07B-2	n	FLD0052
1237	R07B-2-Ta	R07B-2-Ta_LpxA_CT_156	A17	R07B	MEF	B	R07B-2	n	FLD0052
1238	R07B-2-Ta	R07B-2-Ta_LpxA_CT_157	A17	R07B	MEF	B	R07B-2	n	FLD0052
1239	R07B-2-Ta	R07B-2-Ta_LpxA_CT_158	A17	R07B	MEF	B	R07B-2	n	FLD0052
1240	R07B-2-Ta	R07B-2-Ta_LpxA_CT_159	A17	R07B	MEF	B	R07B-2	n	FLD0052
1241	R07B-2-Ta	R07B-2-Ta_LpxA_CT_160	A17	R07B	MEF	B	R07B-2	n	FLD0052
1242	R07B-2-Ta	R07B-2-Ta_LpxA_CT_161	A17	R07B	MEF	B	R07B-2	n	FLD0052
1243	R07B-2-Ta	R07B-2-Ta_LpxA_CT_162	A17	R07B	MEF	B	R07B-2	n	FLD0052
1244	R07B-2-Ta	R07B-2-Ta_LpxA_CT_163	A17	R07B	MEF	B	R07B-2	n	FLD0052
1245	R07B-2-Ta	R07B-2-Ta_LpxA_CT_164	A17	R07B	MEF	B	R07B-2	n	FLD0052
1246	R07B-2-Ta	R07B-2-Ta_LpxA_CT_165	A17	R07B	MEF	B	R07B-2	n	FLD0052
1247	R07B-2-Ta	R07B-2-Ta_LpxA_CT_166	A17	R07B	MEF	B	R07B-2	n	FLD0052
1248	R07B-2-Ta	R07B-2-Ta_LpxA_CT_167	A17	R07B	MEF	B	R07B-2	n	FLD0052
1249	R07B-2-Ta	R07B-2-Ta_LpxA_CT_168	A17	R07B	MEF	B	R07B-2	n	FLD0052
1250	R07B-2-Ta	R07B-2-Ta_LpxA_TC_0	A17	R07B	MEF	B	R07B-2	n	FLD0052
1251	R07B-2-Ta	R07B-2-Ta_LpxA_TC_1	A17	R07B	MEF	B	R07B-2	n	FLD0052
1252	R07B-2-Ta	R07B-2-Ta_LpxA_TC_2	A17	R07B	MEF	B	R07B-2	n	FLD0052
1253	R07B-2-Ta	R07B-2-Ta_LpxA_TC_3	A17	R07B	MEF	B	R07B-2	n	FLD0052
1254	R07B-2-Ta	R07B-2-Ta_LpxA_TC_4	A17	R07B	MEF	B	R07B-2	n	FLD0052
1255	R07B-2-Ta	R07B-2-Ta_LpxA_TC_5	A17	R07B	MEF	B	R07B-2	n	FLD0052
1256	R07B-2-Ta	R07B-2-Ta_LpxA_TC_6	A17	R07B	MEF	B	R07B-2	n	FLD0052
1257	R07B-2-Ta	R07B-2-Ta_LpxA_TC_7	A17	R07B	MEF	B	R07B-2	n	FLD0052
1258	R07B-2-Ta	R07B-2-Ta_LpxA_TC_8	A17	R07B	MEF	B	R07B-2	n	FLD0052
1259	R07B-2-Ta	R07B-2-Ta_LpxA_TC_9	A17	R07B	MEF	B	R07B-2	n	FLD0052
1260	R07B-2-Ta	R07B-2-Ta_LpxA_TC_10	A17	R07B	MEF	B	R07B-2	n	FLD0052
1261	R07B-2-Ta	R07B-2-Ta_LpxA_TC_11	A17	R07B	MEF	B	R07B-2	n	FLD0052
1262	R07B-2-Ta	R07B-2-Ta_LpxA_TC_12	A17	R07B	MEF	B	R07B-2	n	FLD0052
1263	R07B-2-Ta	R07B-2-Ta_LpxA_TC_13	A17	R07B	MEF	B	R07B-2	n	FLD0052
1264	R07B-2-Ta	R07B-2-Ta_LpxA_TC_14	A17	R07B	MEF	B	R07B-2	n	FLD0052
1265	R07B-2-Ta	R07B-2-Ta_LpxA_TC_15	A17	R07B	MEF	B	R07B-2	n	FLD0052
1266	R07B-2-Ta	R07B-2-Ta_LpxA_TC_16	A17	R07B	MEF	B	R07B-2	n	FLD0052
1267	R07B-2-Ta	R07B-2-Ta_LpxA_TT_0	A17	R07B	MEF	B	R07B-2	n	FLD0052
1268	R07B-2-Ta	R07B-2-Ta_LpxA_TT_1	A17	R07B	MEF	B	R07B-2	n	FLD0052
1269	R07B-2-Ta	R07B-2-Ta_LpxA_TT_2	A17	R07B	MEF	B	R07B-2	n	FLD0052
1270	R07B-2-Ta	R07B-2-Ta_LpxA_TT_3	A17	R07B	MEF	B	R07B-2	n	FLD0052
1271	R07B-2-Ta	R07B-2-Ta_LpxA_TT_4	A17	R07B	MEF	B	R07B-2	n	FLD0052
1272	R07B-2-Ta	R07B-2-Ta_LpxA_TT_5	A17	R07B	MEF	B	R07B-2	n	FLD0052
1273	R07B-2-Ta	R07B-2-Ta_LpxA_TT_6	A17	R07B	MEF	B	R07B-2	n	FLD0052
1274	R07B-2-Ta	R07B-2-Ta_LpxA_TT_7	A17	R07B	MEF	B	R07B-2	n	FLD0052
1275	R07B-2-Ta	R07B-2-Ta_LpxA_TT_8	A17	R07B	MEF	B	R07B-2	n	FLD0052
1276	R07B-2-Ta	R07B-2-Ta_LpxA_TT_9	A17	R07B	MEF	B	R07B-2	n	FLD0052
1277	R07B-2-Ta	R07B-2-Ta_LpxA_TT_10	A17	R07B	MEF	B	R07B-2	n	FLD0052
1278	R07B-2-Ta	R07B-2-Ta_LpxA_TT_11	A17	R07B	MEF	B	R07B-2	n	FLD0052
1279	R07B-2-Ta	R07B-2-Ta_LpxA_TT_12	A17	R07B	MEF	B	R07B-2	n	FLD0052
1280	R07B-2-Ta	R07B-2-Ta_LpxA_TT_13	A17	R07B	MEF	B	R07B-2	n	FLD0052
1281	R07B-2-Ta	R07B-2-Ta_LpxA_TT_14	A17	R07B	MEF	B	R07B-2	n	FLD0052
1282	R07B-2-Ta	R07B-2-Ta_LpxA_TT_15	A17	R07B	MEF	B	R07B-2	n	FLD0052
1283	R07B-2-Ta	R07B-2-Ta_LpxA_TT_16	A17	R07B	MEF	B	R07B-2	n	FLD0052
1284	R07B-2-Ta	R07B-2-Ta_LpxA_TT_17	A17	R07B	MEF	B	R07B-2	n	FLD0052
1285	R07B-2-Ta	R07B-2-Ta_LpxA_TT_18	A17	R07B	MEF	B	R07B-2	n	FLD0052
1286	R07B-2-Ta	R07B-2-Ta_LpxA_TT_19	A17	R07B	MEF	B	R07B-2	n	FLD0052
1287	R07B-2-Ta	R07B-2-Ta_LpxA_TT_20	A17	R07B	MEF	B	R07B-2	n	FLD0052
1288	R07B-2-Ta	R07B-2-Ta_LpxA_TT_21	A17	R07B	MEF	B	R07B-2	n	FLD0052
1289	R07B-2-Ta	R07B-2-Ta_LpxA_TT_22	A17	R07B	MEF	B	R07B-2	n	FLD0052
1290	R07B-2-Ta	R07B-2-Ta_LpxA_TT_23	A17	R07B	MEF	B	R07B-2	n	FLD0052
1291	R07B-2-Ta	R07B-2-Ta_LpxA_TT_24	A17	R07B	MEF	B	R07B-2	n	FLD0052
1292	R07B-2-Ta	R07B-2-Ta_LpxA_TT_25	A17	R07B	MEF	B	R07B-2	n	FLD0052
1293	R07B-2-Ta	R07B-2-Ta_LpxA_TT_26	A17	R07B	MEF	B	R07B-2	n	FLD0052
1294	R07B-2-Ta	R07B-2-Ta_LpxA_TT_27	A17	R07B	MEF	B	R07B-2	n	FLD0052
1295	R07B-2-Ta	R07B-2-Ta_LpxA_TT_28	A17	R07B	MEF	B	R07B-2	n	FLD0052
1296	R07B-2-Ta	R07B-2-Ta_LpxA_TT_29	A17	R07B	MEF	B	R07B-2	n	FLD0052
1297	R07B-2-Tb	R07B-2-Tb_LpxA_CC_0	A18	R07B	MEF	B	R07B-2	n	FLD0053
1298	R07B-2-Tb	R07B-2-Tb_LpxA_CC_1	A18	R07B	MEF	B	R07B-2	n	FLD0053
1299	R07B-2-Tb	R07B-2-Tb_LpxA_CC_2	A18	R07B	MEF	B	R07B-2	n	FLD0053
1300	R07B-2-Tb	R07B-2-Tb_LpxA_CC_3	A18	R07B	MEF	B	R07B-2	n	FLD0053
1301	R07B-2-Tb	R07B-2-Tb_LpxA_CC_4	A18	R07B	MEF	B	R07B-2	n	FLD0053
1302	R07B-2-Tb	R07B-2-Tb_LpxA_CC_5	A18	R07B	MEF	B	R07B-2	n	FLD0053
1303	R07B-2-Tb	R07B-2-Tb_LpxA_CC_6	A18	R07B	MEF	B	R07B-2	n	FLD0053
1304	R07B-2-Tb	R07B-2-Tb_LpxA_CC_7	A18	R07B	MEF	B	R07B-2	n	FLD0053
1305	R07B-2-Tb	R07B-2-Tb_LpxA_CC_8	A18	R07B	MEF	B	R07B-2	n	FLD0053
1306	R07B-2-Tb	R07B-2-Tb_LpxA_CC_9	A18	R07B	MEF	B	R07B-2	n	FLD0053
1307	R07B-2-Tb	R07B-2-Tb_LpxA_CC_10	A18	R07B	MEF	B	R07B-2	n	FLD0053
1308	R07B-2-Tb	R07B-2-Tb_LpxA_CC_11	A18	R07B	MEF	B	R07B-2	n	FLD0053
1309	R07B-2-Tb	R07B-2-Tb_LpxA_CC_12	A18	R07B	MEF	B	R07B-2	n	FLD0053
1310	R07B-2-Tb	R07B-2-Tb_LpxA_CC_13	A18	R07B	MEF	B	R07B-2	n	FLD0053
