	Sample	read_id	seqid	Sample_id	Site	Ind	Region	Flow	dupl
7974	R15H-2-T	R15H-2-T_9_240	PBBC08	C08	R15H	R15H-2	MV	H	y
7975	R15H-2-T	R15H-2-T_9_241	PBBC08	C08	R15H	R15H-2	MV	H	y
7976	R15H-2-T	R15H-2-T_9_242	PBBC08	C08	R15H	R15H-2	MV	H	y
7977	R15H-2-T	R15H-2-T_9_243	PBBC08	C08	R15H	R15H-2	MV	H	y
7978	R15H-2-T	R15H-2-T_9_244	PBBC08	C08	R15H	R15H-2	MV	H	y
7979	R15H-2-T	R15H-2-T_9_245	PBBC08	C08	R15H	R15H-2	MV	H	y
7980	R15H-2-T	R15H-2-T_9_246	PBBC08	C08	R15H	R15H-2	MV	H	y
7981	R15H-2-T	R15H-2-T_9_247	PBBC08	C08	R15H	R15H-2	MV	H	y
7982	R15H-2-T	R15H-2-T_9_248	PBBC08	C08	R15H	R15H-2	MV	H	y
7983	R15H-2-T	R15H-2-T_9_249	PBBC08	C08	R15H	R15H-2	MV	H	y
7984	R15H-2-T	R15H-2-T_9_250	PBBC08	C08	R15H	R15H-2	MV	H	y
7985	R15H-2-T	R15H-2-T_9_251	PBBC08	C08	R15H	R15H-2	MV	H	y
7986	R15H-2-T	R15H-2-T_9_252	PBBC08	C08	R15H	R15H-2	MV	H	y
7987	R15H-2-T	R15H-2-T_9_253	PBBC08	C08	R15H	R15H-2	MV	H	y
7988	R15H-2-T	R15H-2-T_9_254	PBBC08	C08	R15H	R15H-2	MV	H	y
7989	R15H-2-T	R15H-2-T_9_255	PBBC08	C08	R15H	R15H-2	MV	H	y
7990	R15H-2-T	R15H-2-T_9_256	PBBC08	C08	R15H	R15H-2	MV	H	y
7991	R15H-2-T	R15H-2-T_9_257	PBBC08	C08	R15H	R15H-2	MV	H	y
7992	R15H-2-T	R15H-2-T_9_258	PBBC08	C08	R15H	R15H-2	MV	H	y
7993	R15H-2-T	R15H-2-T_9_259	PBBC08	C08	R15H	R15H-2	MV	H	y
7994	R15H-2-T	R15H-2-T_9_260	PBBC08	C08	R15H	R15H-2	MV	H	y
7995	R15H-2-T	R15H-2-T_9_261	PBBC08	C08	R15H	R15H-2	MV	H	y
7996	R15H-2-T	R15H-2-T_9_262	PBBC08	C08	R15H	R15H-2	MV	H	y
7997	R15H-2-T	R15H-2-T_9_263	PBBC08	C08	R15H	R15H-2	MV	H	y
7998	R15H-2-T	R15H-2-T_9_264	PBBC08	C08	R15H	R15H-2	MV	H	y
7999	R15H-2-T	R15H-2-T_9_265	PBBC08	C08	R15H	R15H-2	MV	H	y
8000	R15H-2-T	R15H-2-T_9_266	PBBC08	C08	R15H	R15H-2	MV	H	y
8001	R15H-2-T	R15H-2-T_9_267	PBBC08	C08	R15H	R15H-2	MV	H	y
8002	R15H-2-T	R15H-2-T_9_268	PBBC08	C08	R15H	R15H-2	MV	H	y
8003	R15H-2-T	R15H-2-T_9_269	PBBC08	C08	R15H	R15H-2	MV	H	y
8004	R15H-2-T	R15H-2-T_9_270	PBBC08	C08	R15H	R15H-2	MV	H	y
8005	R15H-2-T	R15H-2-T_9_271	PBBC08	C08	R15H	R15H-2	MV	H	y
8006	R15H-2-T	R15H-2-T_9_272	PBBC08	C08	R15H	R15H-2	MV	H	y
8007	R15H-2-T	R15H-2-T_9_273	PBBC08	C08	R15H	R15H-2	MV	H	y
8008	R15H-2-T	R15H-2-T_9_274	PBBC08	C08	R15H	R15H-2	MV	H	y
8009	R15H-2-T	R15H-2-T_9_275	PBBC08	C08	R15H	R15H-2	MV	H	y
8010	R15H-2-T	R15H-2-T_9_276	PBBC08	C08	R15H	R15H-2	MV	H	y
8011	R15H-2-T	R15H-2-T_9_277	PBBC08	C08	R15H	R15H-2	MV	H	y
8012	R15H-2-T	R15H-2-T_9_278	PBBC08	C08	R15H	R15H-2	MV	H	y
8013	R15H-2-T	R15H-2-T_9_279	PBBC08	C08	R15H	R15H-2	MV	H	y
8014	R15H-2-T	R15H-2-T_9_280	PBBC08	C08	R15H	R15H-2	MV	H	y
8015	R15H-2-T	R15H-2-T_9_281	PBBC08	C08	R15H	R15H-2	MV	H	y
8016	R15H-2-T	R15H-2-T_9_282	PBBC08	C08	R15H	R15H-2	MV	H	y
8017	R15H-2-T	R15H-2-T_9_283	PBBC08	C08	R15H	R15H-2	MV	H	y
8018	R15H-2-T	R15H-2-T_9_284	PBBC08	C08	R15H	R15H-2	MV	H	y
8019	R15H-2-T	R15H-2-T_9_285	PBBC08	C08	R15H	R15H-2	MV	H	y
8020	R15H-2-T	R15H-2-T_9_286	PBBC08	C08	R15H	R15H-2	MV	H	y
8021	R15H-2-T	R15H-2-T_9_287	PBBC08	C08	R15H	R15H-2	MV	H	y
8022	R15H-2-T	R15H-2-T_9_288	PBBC08	C08	R15H	R15H-2	MV	H	y
8023	R15H-2-T	R15H-2-T_9_289	PBBC08	C08	R15H	R15H-2	MV	H	y
8024	R15H-2-T	R15H-2-T_9_290	PBBC08	C08	R15H	R15H-2	MV	H	y
8025	R15H-2-T	R15H-2-T_9_291	PBBC08	C08	R15H	R15H-2	MV	H	y
8026	R15H-2-T	R15H-2-T_9_292	PBBC08	C08	R15H	R15H-2	MV	H	y
8027	R15H-2-T	R15H-2-T_9_293	PBBC08	C08	R15H	R15H-2	MV	H	y
8028	R15H-2-T	R15H-2-T_9_294	PBBC08	C08	R15H	R15H-2	MV	H	y
8029	R15H-2-T	R15H-2-T_9_295	PBBC08	C08	R15H	R15H-2	MV	H	y
8030	R15H-2-T	R15H-2-T_9_296	PBBC08	C08	R15H	R15H-2	MV	H	y
8031	R15H-2-T	R15H-2-T_9_297	PBBC08	C08	R15H	R15H-2	MV	H	y
8032	R15H-2-T	R15H-2-T_9_298	PBBC08	C08	R15H	R15H-2	MV	H	y
8033	R15H-2-T	R15H-2-T_9_299	PBBC08	C08	R15H	R15H-2	MV	H	y
8034	R15H-2-T	R15H-2-T_9_300	PBBC08	C08	R15H	R15H-2	MV	H	y
8035	R15H-2-T	R15H-2-T_9_301	PBBC08	C08	R15H	R15H-2	MV	H	y
8036	R15H-2-T	R15H-2-T_9_302	PBBC08	C08	R15H	R15H-2	MV	H	y
8037	R15H-2-T	R15H-2-T_9_303	PBBC08	C08	R15H	R15H-2	MV	H	y
8038	R15H-2-T	R15H-2-T_9_304	PBBC08	C08	R15H	R15H-2	MV	H	y
8039	R15H-2-T	R15H-2-T_9_305	PBBC08	C08	R15H	R15H-2	MV	H	y
8040	R15H-2-T	R15H-2-T_9_306	PBBC08	C08	R15H	R15H-2	MV	H	y
8041	R15H-2-T	R15H-2-T_9_307	PBBC08	C08	R15H	R15H-2	MV	H	y
8042	R15H-2-T	R15H-2-T_9_308	PBBC08	C08	R15H	R15H-2	MV	H	y
8043	R15H-2-T	R15H-2-T_9_309	PBBC08	C08	R15H	R15H-2	MV	H	y
8044	R15H-2-T	R15H-2-T_9_310	PBBC08	C08	R15H	R15H-2	MV	H	y
8045	R15H-2-T	R15H-2-T_9_311	PBBC08	C08	R15H	R15H-2	MV	H	y
8046	R15H-2-T	R15H-2-T_9_312	PBBC08	C08	R15H	R15H-2	MV	H	y
8047	R15H-2-T	R15H-2-T_9_313	PBBC08	C08	R15H	R15H-2	MV	H	y
8048	R15H-2-T	R15H-2-T_9_314	PBBC08	C08	R15H	R15H-2	MV	H	y
8049	R15H-2-T	R15H-2-T_9_315	PBBC08	C08	R15H	R15H-2	MV	H	y
8050	R15H-2-T	R15H-2-T_9_316	PBBC08	C08	R15H	R15H-2	MV	H	y
8051	R15H-2-T	R15H-2-T_9_317	PBBC08	C08	R15H	R15H-2	MV	H	y
8052	R15H-2-T	R15H-2-T_9_318	PBBC08	C08	R15H	R15H-2	MV	H	y
8053	R15H-2-T	R15H-2-T_9_319	PBBC08	C08	R15H	R15H-2	MV	H	y
8054	R15H-2-T	R15H-2-T_9_320	PBBC08	C08	R15H	R15H-2	MV	H	y
8055	R15H-2-T	R15H-2-T_9_321	PBBC08	C08	R15H	R15H-2	MV	H	y
8056	R15H-2-T	R15H-2-T_9_322	PBBC08	C08	R15H	R15H-2	MV	H	y
8057	R15H-2-T	R15H-2-T_9_323	PBBC08	C08	R15H	R15H-2	MV	H	y
8058	R15H-2-T	R15H-2-T_9_324	PBBC08	C08	R15H	R15H-2	MV	H	y
8059	R15H-2-T	R15H-2-T_9_325	PBBC08	C08	R15H	R15H-2	MV	H	y
8060	R15H-2-T	R15H-2-T_9_326	PBBC08	C08	R15H	R15H-2	MV	H	y
8061	R15H-2-T	R15H-2-T_9_327	PBBC08	C08	R15H	R15H-2	MV	H	y
8062	R15H-2-T	R15H-2-T_9_328	PBBC08	C08	R15H	R15H-2	MV	H	y
8063	R15H-2-T	R15H-2-T_9_329	PBBC08	C08	R15H	R15H-2	MV	H	y
8064	R15H-2-T	R15H-2-T_9_330	PBBC08	C08	R15H	R15H-2	MV	H	y
8065	R15H-2-T	R15H-2-T_9_331	PBBC08	C08	R15H	R15H-2	MV	H	y
8066	R15H-2-T	R15H-2-T_9_332	PBBC08	C08	R15H	R15H-2	MV	H	y
8067	R15H-2-T	R15H-2-T_9_333	PBBC08	C08	R15H	R15H-2	MV	H	y
8068	R15H-2-T	R15H-2-T_9_334	PBBC08	C08	R15H	R15H-2	MV	H	y
8069	R15H-2-T	R15H-2-T_9_335	PBBC08	C08	R15H	R15H-2	MV	H	y
8070	R15H-2-T	R15H-2-T_9_336	PBBC08	C08	R15H	R15H-2	MV	H	y
8071	R15H-2-T	R15H-2-T_9_337	PBBC08	C08	R15H	R15H-2	MV	H	y
8072	R15H-2-T	R15H-2-T_9_338	PBBC08	C08	R15H	R15H-2	MV	H	y
8073	R15H-2-T	R15H-2-T_9_339	PBBC08	C08	R15H	R15H-2	MV	H	y
8074	R15H-2-T	R15H-2-T_9_340	PBBC08	C08	R15H	R15H-2	MV	H	y
8075	R15H-2-T	R15H-2-T_9_341	PBBC08	C08	R15H	R15H-2	MV	H	y
8076	R15H-2-T	R15H-2-T_9_342	PBBC08	C08	R15H	R15H-2	MV	H	y
8077	R15H-2-T	R15H-2-T_9_343	PBBC08	C08	R15H	R15H-2	MV	H	y
8078	R15H-2-T	R15H-2-T_9_344	PBBC08	C08	R15H	R15H-2	MV	H	y
8079	R15H-2-T	R15H-2-T_9_345	PBBC08	C08	R15H	R15H-2	MV	H	y
8080	R15H-2-T	R15H-2-T_9_346	PBBC08	C08	R15H	R15H-2	MV	H	y
8081	R15H-2-T	R15H-2-T_9_347	PBBC08	C08	R15H	R15H-2	MV	H	y
8082	R15H-2-T	R15H-2-T_9_348	PBBC08	C08	R15H	R15H-2	MV	H	y
8083	R15H-2-T	R15H-2-T_9_349	PBBC08	C08	R15H	R15H-2	MV	H	y
8084	R15H-2-T	R15H-2-T_9_350	PBBC08	C08	R15H	R15H-2	MV	H	y
8085	R15H-2-T	R15H-2-T_9_351	PBBC08	C08	R15H	R15H-2	MV	H	y
8086	R15H-2-T	R15H-2-T_9_352	PBBC08	C08	R15H	R15H-2	MV	H	y
8087	R15H-2-T	R15H-2-T_9_353	PBBC08	C08	R15H	R15H-2	MV	H	y
8088	R15H-2-T	R15H-2-T_9_354	PBBC08	C08	R15H	R15H-2	MV	H	y
8089	R15H-2-T	R15H-2-T_9_355	PBBC08	C08	R15H	R15H-2	MV	H	y
8090	R15H-2-T	R15H-2-T_9_356	PBBC08	C08	R15H	R15H-2	MV	H	y
8091	R15H-2-T	R15H-2-T_9_357	PBBC08	C08	R15H	R15H-2	MV	H	y
8092	R15H-2-T	R15H-2-T_9_358	PBBC08	C08	R15H	R15H-2	MV	H	y
8093	R15H-2-T	R15H-2-T_9_359	PBBC08	C08	R15H	R15H-2	MV	H	y
8094	R15H-2-T	R15H-2-T_9_360	PBBC08	C08	R15H	R15H-2	MV	H	y
8095	R15H-2-T	R15H-2-T_9_361	PBBC08	C08	R15H	R15H-2	MV	H	y
8096	R15H-2-T	R15H-2-T_9_362	PBBC08	C08	R15H	R15H-2	MV	H	y
8097	R15H-2-T	R15H-2-T_9_363	PBBC08	C08	R15H	R15H-2	MV	H	y
8098	R15H-2-T	R15H-2-T_9_364	PBBC08	C08	R15H	R15H-2	MV	H	y
8099	R15H-2-T	R15H-2-T_9_365	PBBC08	C08	R15H	R15H-2	MV	H	y
8100	R15H-2-T	R15H-2-T_9_366	PBBC08	C08	R15H	R15H-2	MV	H	y
8101	R15H-2-T	R15H-2-T_9_367	PBBC08	C08	R15H	R15H-2	MV	H	y
8102	R15H-2-T	R15H-2-T_9_368	PBBC08	C08	R15H	R15H-2	MV	H	y
8103	R15H-2-T	R15H-2-T_9_369	PBBC08	C08	R15H	R15H-2	MV	H	y
8104	R15H-2-T	R15H-2-T_9_370	PBBC08	C08	R15H	R15H-2	MV	H	y
8105	R15H-2-T	R15H-2-T_9_371	PBBC08	C08	R15H	R15H-2	MV	H	y
8106	R15H-2-T	R15H-2-T_9_372	PBBC08	C08	R15H	R15H-2	MV	H	y
8107	R15H-2-T	R15H-2-T_9_373	PBBC08	C08	R15H	R15H-2	MV	H	y
8108	R15H-2-T	R15H-2-T_9_374	PBBC08	C08	R15H	R15H-2	MV	H	y
8109	R15H-2-T	R15H-2-T_9_375	PBBC08	C08	R15H	R15H-2	MV	H	y
8110	R15H-2-T	R15H-2-T_9_376	PBBC08	C08	R15H	R15H-2	MV	H	y
8111	R15H-2-T	R15H-2-T_9_377	PBBC08	C08	R15H	R15H-2	MV	H	y
8112	R15H-2-T	R15H-2-T_9_378	PBBC08	C08	R15H	R15H-2	MV	H	y
8113	R15H-2-T	R15H-2-T_9_379	PBBC08	C08	R15H	R15H-2	MV	H	y
8114	R15H-2-T	R15H-2-T_9_380	PBBC08	C08	R15H	R15H-2	MV	H	y
8115	R15H-2-T	R15H-2-T_9_381	PBBC08	C08	R15H	R15H-2	MV	H	y
8116	R15H-2-T	R15H-2-T_9_382	PBBC08	C08	R15H	R15H-2	MV	H	y
8117	R15H-2-T	R15H-2-T_9_383	PBBC08	C08	R15H	R15H-2	MV	H	y
8118	R15H-2-T	R15H-2-T_9_384	PBBC08	C08	R15H	R15H-2	MV	H	y
8119	R15H-2-T	R15H-2-T_9_385	PBBC08	C08	R15H	R15H-2	MV	H	y
8120	R15H-2-T	R15H-2-T_9_386	PBBC08	C08	R15H	R15H-2	MV	H	y
8121	R15H-2-T	R15H-2-T_9_387	PBBC08	C08	R15H	R15H-2	MV	H	y
8122	R15H-2-T	R15H-2-T_9_388	PBBC08	C08	R15H	R15H-2	MV	H	y
8123	R15H-2-T	R15H-2-T_9_389	PBBC08	C08	R15H	R15H-2	MV	H	y
8124	R15H-2-T	R15H-2-T_9_390	PBBC08	C08	R15H	R15H-2	MV	H	y
8125	R15H-2-T	R15H-2-T_9_391	PBBC08	C08	R15H	R15H-2	MV	H	y
8126	R15H-2-T	R15H-2-T_9_392	PBBC08	C08	R15H	R15H-2	MV	H	y
8127	R15H-2-T	R15H-2-T_9_393	PBBC08	C08	R15H	R15H-2	MV	H	y
8128	R15H-2-T	R15H-2-T_9_394	PBBC08	C08	R15H	R15H-2	MV	H	y
8129	R15H-2-T	R15H-2-T_9_395	PBBC08	C08	R15H	R15H-2	MV	H	y
8130	R15H-2-T	R15H-2-T_9_396	PBBC08	C08	R15H	R15H-2	MV	H	y
8131	R15H-2-T	R15H-2-T_9_397	PBBC08	C08	R15H	R15H-2	MV	H	y
8132	R15H-2-T	R15H-2-T_9_398	PBBC08	C08	R15H	R15H-2	MV	H	y
8133	R15H-2-T	R15H-2-T_9_399	PBBC08	C08	R15H	R15H-2	MV	H	y
8134	R15H-2-T	R15H-2-T_9_400	PBBC08	C08	R15H	R15H-2	MV	H	y
8135	R15H-2-T	R15H-2-T_9_401	PBBC08	C08	R15H	R15H-2	MV	H	y
8136	R15H-2-T	R15H-2-T_9_402	PBBC08	C08	R15H	R15H-2	MV	H	y
8137	R15H-2-T	R15H-2-T_9_403	PBBC08	C08	R15H	R15H-2	MV	H	y
8138	R15H-2-T	R15H-2-T_9_404	PBBC08	C08	R15H	R15H-2	MV	H	y
8139	R15H-2-T	R15H-2-T_9_405	PBBC08	C08	R15H	R15H-2	MV	H	y
8140	R15H-2-T	R15H-2-T_9_406	PBBC08	C08	R15H	R15H-2	MV	H	y
8141	R15H-2-T	R15H-2-T_9_407	PBBC08	C08	R15H	R15H-2	MV	H	y
8142	R15H-2-T	R15H-2-T_9_408	PBBC08	C08	R15H	R15H-2	MV	H	y
8143	R15H-2-T	R15H-2-T_9_409	PBBC08	C08	R15H	R15H-2	MV	H	y
8144	R15H-2-T	R15H-2-T_9_410	PBBC08	C08	R15H	R15H-2	MV	H	y
8145	R15H-2-T	R15H-2-T_9_411	PBBC08	C08	R15H	R15H-2	MV	H	y
8146	R15H-2-T	R15H-2-T_9_412	PBBC08	C08	R15H	R15H-2	MV	H	y
8147	R15H-2-T	R15H-2-T_9_413	PBBC08	C08	R15H	R15H-2	MV	H	y
8148	R15H-2-T	R15H-2-T_9_414	PBBC08	C08	R15H	R15H-2	MV	H	y
8149	R15H-2-T	R15H-2-T_9_415	PBBC08	C08	R15H	R15H-2	MV	H	y
8150	R15H-2-T	R15H-2-T_9_416	PBBC08	C08	R15H	R15H-2	MV	H	y
8151	R15H-2-T	R15H-2-T_9_417	PBBC08	C08	R15H	R15H-2	MV	H	y
8152	R15H-2-T	R15H-2-T_9_418	PBBC08	C08	R15H	R15H-2	MV	H	y
8153	R15H-2-T	R15H-2-T_9_419	PBBC08	C08	R15H	R15H-2	MV	H	y
8154	R15H-2-T	R15H-2-T_9_420	PBBC08	C08	R15H	R15H-2	MV	H	y
8155	R15H-2-T	R15H-2-T_9_421	PBBC08	C08	R15H	R15H-2	MV	H	y
8156	R15H-2-T	R15H-2-T_9_422	PBBC08	C08	R15H	R15H-2	MV	H	y
8157	R15H-2-T	R15H-2-T_9_423	PBBC08	C08	R15H	R15H-2	MV	H	y
8158	R15H-2-T	R15H-2-T_9_424	PBBC08	C08	R15H	R15H-2	MV	H	y
8159	R15H-2-T	R15H-2-T_9_425	PBBC08	C08	R15H	R15H-2	MV	H	y
8160	R15H-2-T	R15H-2-T_9_426	PBBC08	C08	R15H	R15H-2	MV	H	y
8161	R15H-2-T	R15H-2-T_9_427	PBBC08	C08	R15H	R15H-2	MV	H	y
8162	R15H-2-T	R15H-2-T_9_428	PBBC08	C08	R15H	R15H-2	MV	H	y
8163	R15H-2-T	R15H-2-T_9_429	PBBC08	C08	R15H	R15H-2	MV	H	y
8164	R15H-2-T	R15H-2-T_9_430	PBBC08	C08	R15H	R15H-2	MV	H	y
8165	R15H-2-T	R15H-2-T_9_431	PBBC08	C08	R15H	R15H-2	MV	H	y
8166	R15H-2-T	R15H-2-T_9_432	PBBC08	C08	R15H	R15H-2	MV	H	y
8167	R15H-2-T	R15H-2-T_9_433	PBBC08	C08	R15H	R15H-2	MV	H	y
8168	R15H-2-T	R15H-2-T_9_434	PBBC08	C08	R15H	R15H-2	MV	H	y
8169	R15H-2-T	R15H-2-T_9_435	PBBC08	C08	R15H	R15H-2	MV	H	y
8170	R15H-2-T	R15H-2-T_9_436	PBBC08	C08	R15H	R15H-2	MV	H	y
8171	R15H-2-T	R15H-2-T_9_437	PBBC08	C08	R15H	R15H-2	MV	H	y
8172	R15H-2-T	R15H-2-T_9_438	PBBC08	C08	R15H	R15H-2	MV	H	y
8173	R15H-2-T	R15H-2-T_9_439	PBBC08	C08	R15H	R15H-2	MV	H	y
8174	R15H-2-T	R15H-2-T_9_440	PBBC08	C08	R15H	R15H-2	MV	H	y
8175	R15H-2-T	R15H-2-T_9_441	PBBC08	C08	R15H	R15H-2	MV	H	y
8176	R15H-2-T	R15H-2-T_9_442	PBBC08	C08	R15H	R15H-2	MV	H	y
8177	R15H-2-T	R15H-2-T_9_443	PBBC08	C08	R15H	R15H-2	MV	H	y
8178	R15H-2-T	R15H-2-T_9_444	PBBC08	C08	R15H	R15H-2	MV	H	y
8179	R15H-2-T	R15H-2-T_9_445	PBBC08	C08	R15H	R15H-2	MV	H	y
8180	R15H-2-T	R15H-2-T_9_446	PBBC08	C08	R15H	R15H-2	MV	H	y
8181	R15H-2-T	R15H-2-T_9_447	PBBC08	C08	R15H	R15H-2	MV	H	y
8182	R15H-2-T	R15H-2-T_9_448	PBBC08	C08	R15H	R15H-2	MV	H	y
8183	R15H-2-T	R15H-2-T_9_449	PBBC08	C08	R15H	R15H-2	MV	H	y
8184	R15H-2-T	R15H-2-T_9_450	PBBC08	C08	R15H	R15H-2	MV	H	y
8185	R15H-2-T	R15H-2-T_9_451	PBBC08	C08	R15H	R15H-2	MV	H	y
8186	R15H-2-T	R15H-2-T_9_452	PBBC08	C08	R15H	R15H-2	MV	H	y
8187	R15H-2-T	R15H-2-T_9_453	PBBC08	C08	R15H	R15H-2	MV	H	y
8188	R15H-2-T	R15H-2-T_9_454	PBBC08	C08	R15H	R15H-2	MV	H	y
8189	R15H-2-T	R15H-2-T_9_455	PBBC08	C08	R15H	R15H-2	MV	H	y
8190	R15H-2-T	R15H-2-T_9_456	PBBC08	C08	R15H	R15H-2	MV	H	y
8191	R15H-2-T	R15H-2-T_9_457	PBBC08	C08	R15H	R15H-2	MV	H	y
8192	R15H-2-T	R15H-2-T_9_458	PBBC08	C08	R15H	R15H-2	MV	H	y
8193	R15H-2-T	R15H-2-T_9_459	PBBC08	C08	R15H	R15H-2	MV	H	y
8194	R15H-2-T	R15H-2-T_9_460	PBBC08	C08	R15H	R15H-2	MV	H	y
8195	R15H-2-T	R15H-2-T_9_461	PBBC08	C08	R15H	R15H-2	MV	H	y
8196	R15H-2-T	R15H-2-T_54_0	PBBC08	C08	R15H	R15H-2	MV	H	y
8197	R15H-2-T	R15H-2-T_107_0	PBBC08	C08	R15H	R15H-2	MV	H	y
8198	R15H-2-T_bis	R15H-2-T_bis_2_0	PBBC17	C08	R15H	R15H-2	MV	H	y
8199	R15H-2-T_bis	R15H-2-T_bis_2_1	PBBC17	C08	R15H	R15H-2	MV	H	y
8200	R15H-2-T_bis	R15H-2-T_bis_2_2	PBBC17	C08	R15H	R15H-2	MV	H	y
8201	R15H-2-T_bis	R15H-2-T_bis_2_3	PBBC17	C08	R15H	R15H-2	MV	H	y
8202	R15H-2-T_bis	R15H-2-T_bis_2_4	PBBC17	C08	R15H	R15H-2	MV	H	y
8203	R15H-2-T_bis	R15H-2-T_bis_5_0	PBBC17	C08	R15H	R15H-2	MV	H	y
8204	R15H-2-T_bis	R15H-2-T_bis_7_0	PBBC17	C08	R15H	R15H-2	MV	H	y
8205	R15H-2-T_bis	R15H-2-T_bis_7_1	PBBC17	C08	R15H	R15H-2	MV	H	y
8206	R15H-2-T_bis	R15H-2-T_bis_9_0	PBBC17	C08	R15H	R15H-2	MV	H	y
8207	R15H-2-T_bis	R15H-2-T_bis_9_1	PBBC17	C08	R15H	R15H-2	MV	H	y
8208	R15H-2-T_bis	R15H-2-T_bis_9_2	PBBC17	C08	R15H	R15H-2	MV	H	y
8209	R15H-2-T_bis	R15H-2-T_bis_9_3	PBBC17	C08	R15H	R15H-2	MV	H	y
8210	R15H-2-T_bis	R15H-2-T_bis_9_4	PBBC17	C08	R15H	R15H-2	MV	H	y
8211	R15H-2-T_bis	R15H-2-T_bis_9_5	PBBC17	C08	R15H	R15H-2	MV	H	y
8212	R15H-2-T_bis	R15H-2-T_bis_9_6	PBBC17	C08	R15H	R15H-2	MV	H	y
8213	R15H-2-T_bis	R15H-2-T_bis_9_7	PBBC17	C08	R15H	R15H-2	MV	H	y
8214	R15H-2-T_bis	R15H-2-T_bis_9_8	PBBC17	C08	R15H	R15H-2	MV	H	y
8215	R15H-2-T_bis	R15H-2-T_bis_9_9	PBBC17	C08	R15H	R15H-2	MV	H	y
8216	R15H-2-T_bis	R15H-2-T_bis_9_10	PBBC17	C08	R15H	R15H-2	MV	H	y
8217	R15H-2-T_bis	R15H-2-T_bis_9_11	PBBC17	C08	R15H	R15H-2	MV	H	y
8218	R15H-2-T_bis	R15H-2-T_bis_9_12	PBBC17	C08	R15H	R15H-2	MV	H	y
8219	R15H-2-T_bis	R15H-2-T_bis_9_13	PBBC17	C08	R15H	R15H-2	MV	H	y
8220	R15H-2-T_bis	R15H-2-T_bis_9_14	PBBC17	C08	R15H	R15H-2	MV	H	y
8221	R15H-2-T_bis	R15H-2-T_bis_9_15	PBBC17	C08	R15H	R15H-2	MV	H	y
8222	R15H-2-T_bis	R15H-2-T_bis_9_16	PBBC17	C08	R15H	R15H-2	MV	H	y
8223	R15H-2-T_bis	R15H-2-T_bis_9_17	PBBC17	C08	R15H	R15H-2	MV	H	y
8224	R15H-2-T_bis	R15H-2-T_bis_9_18	PBBC17	C08	R15H	R15H-2	MV	H	y
8225	R15H-2-T_bis	R15H-2-T_bis_9_19	PBBC17	C08	R15H	R15H-2	MV	H	y
8226	R15H-2-T_bis	R15H-2-T_bis_9_20	PBBC17	C08	R15H	R15H-2	MV	H	y
8227	R15H-2-T_bis	R15H-2-T_bis_9_21	PBBC17	C08	R15H	R15H-2	MV	H	y
8228	R15H-2-T_bis	R15H-2-T_bis_9_22	PBBC17	C08	R15H	R15H-2	MV	H	y
8229	R15H-2-T_bis	R15H-2-T_bis_9_23	PBBC17	C08	R15H	R15H-2	MV	H	y
8230	R15H-2-T_bis	R15H-2-T_bis_9_24	PBBC17	C08	R15H	R15H-2	MV	H	y
8231	R15H-2-T_bis	R15H-2-T_bis_9_25	PBBC17	C08	R15H	R15H-2	MV	H	y
8232	R15H-2-T_bis	R15H-2-T_bis_9_26	PBBC17	C08	R15H	R15H-2	MV	H	y
8233	R15H-2-T_bis	R15H-2-T_bis_9_27	PBBC17	C08	R15H	R15H-2	MV	H	y
8234	R15H-2-T_bis	R15H-2-T_bis_9_28	PBBC17	C08	R15H	R15H-2	MV	H	y
8235	R15H-2-T_bis	R15H-2-T_bis_9_29	PBBC17	C08	R15H	R15H-2	MV	H	y
8236	R15H-2-T_bis	R15H-2-T_bis_9_30	PBBC17	C08	R15H	R15H-2	MV	H	y
8237	R15H-2-T_bis	R15H-2-T_bis_9_31	PBBC17	C08	R15H	R15H-2	MV	H	y
8238	R15H-2-T_bis	R15H-2-T_bis_9_32	PBBC17	C08	R15H	R15H-2	MV	H	y
8239	R15H-2-T_bis	R15H-2-T_bis_9_33	PBBC17	C08	R15H	R15H-2	MV	H	y
8240	R15H-2-T_bis	R15H-2-T_bis_9_34	PBBC17	C08	R15H	R15H-2	MV	H	y
8241	R15H-2-T_bis	R15H-2-T_bis_9_35	PBBC17	C08	R15H	R15H-2	MV	H	y
8242	R15H-2-T_bis	R15H-2-T_bis_9_36	PBBC17	C08	R15H	R15H-2	MV	H	y
8243	R15H-2-T_bis	R15H-2-T_bis_9_37	PBBC17	C08	R15H	R15H-2	MV	H	y
8244	R15H-2-T_bis	R15H-2-T_bis_9_38	PBBC17	C08	R15H	R15H-2	MV	H	y
8245	R15H-2-T_bis	R15H-2-T_bis_9_39	PBBC17	C08	R15H	R15H-2	MV	H	y
8246	R15H-2-T_bis	R15H-2-T_bis_9_40	PBBC17	C08	R15H	R15H-2	MV	H	y
8247	R15H-2-T_bis	R15H-2-T_bis_9_41	PBBC17	C08	R15H	R15H-2	MV	H	y
8248	R15H-2-T_bis	R15H-2-T_bis_9_42	PBBC17	C08	R15H	R15H-2	MV	H	y
8249	R15H-2-T_bis	R15H-2-T_bis_9_43	PBBC17	C08	R15H	R15H-2	MV	H	y
8250	R15H-2-T_bis	R15H-2-T_bis_9_44	PBBC17	C08	R15H	R15H-2	MV	H	y
8251	R15H-2-T_bis	R15H-2-T_bis_9_45	PBBC17	C08	R15H	R15H-2	MV	H	y
